Job ID,Dataset,Preserve order,Parallelism,Num cpus preprocess,Num cpus inference,Batch size preprocess,Batch size inference,Concurrency,Repetitions,Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,16,64,4,1,1132208,6388,60,136.1905961036682,46.90485380604001,134.63588190078735,47.44648981990768
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,8,1,1,1132208,6388,60,390.1027195453644,16.37517422960993,388.3452694416046,16.4492798101679
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,8,4,1,1132208,6388,60,104.93804574012756,60.874013375658606,103.2699625492096,61.85728978991377
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,16,1,1,1132208,6388,60,398.8876028060913,16.014536313141218,397.1151134967804,16.086015824859285
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,16,4,1,1132208,6388,60,112.93642783164978,56.56279486298574,111.32878565788268,57.37958931511703
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,32,1,1,1132208,6388,60,509.28497838974,12.543075627711646,507.4952869415283,12.587309014233272
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,32,4,1,1132208,6388,60,119.15899157524107,53.60904716927213,117.56589889526369,54.33548384375387
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,64,1,1,1132208,6388,60,503.3515696525574,12.690930922117458,501.5815644264221,12.735715291499847
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,32,64,4,1,1132208,6388,60,141.65940594673157,45.0940758738046,140.02870392799375,45.61921820889571
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,8,1,1,1132208,6388,60,376.8455526828766,16.95124157502168,375.1714532375336,17.026881829294044
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,8,4,1,1132208,6388,60,100.571284532547,63.51713642409239,98.99880766868591,64.52602966066402
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,16,1,1,1132208,6388,60,464.9413366317749,13.739367736749935,463.1854071617127,13.79145348974638
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,16,4,1,1132208,6388,60,108.76079821586607,58.73439791533375,107.2044620513916,59.587072009537486
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,32,1,1,1132208,6388,60,432.9848477840424,14.753403110277224,431.3111176490784,14.810654626337222
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,32,4,1,1132208,6388,60,118.32751369476318,53.98575361330113,116.7634253501892,54.708912322857344
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,64,1,1,1132208,6388,60,516.0859372615814,12.377783502289468,514.3931450843811,12.41851696711882
4000000,2024-02-15_22h39m22s,False,-1,5.5,5.5,64,64,4,1,1132208,6388,60,130.43180751800537,48.97578375672033,128.8030436038971,49.5951013366172
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,8,1,1,1130888,6388,50,341.7957272529602,18.689525616194416,340.09971618652344,18.782726641549388
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,8,4,1,1130888,6388,50,102.8944640159607,62.08302906373186,101.33088397979736,63.04099746404654
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,16,1,1,1130888,6388,50,428.40037655830383,14.911284745639374,426.6796188354492,14.971420517893447
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,16,4,1,1130888,6388,50,119.19262838363647,53.59391840441187,117.54010915756226,54.34740571354158
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,32,1,1,1130888,6388,50,492.6328718662262,12.967059984853494,490.8589339256287,13.013922246279952
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,32,4,1,1130888,6388,50,124.19463276863098,51.43539505366997,122.55260467529295,52.12455514042488
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,64,1,1,1130888,6388,50,488.5430397987366,13.075613568523345,486.8095192909241,13.122175608448698
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,64,4,1,1130888,6388,50,132.6740415096283,48.14807725244743,131.0076041221619,48.76052838920192
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,8,1,1,1130888,6388,50,360.9163913726807,17.69939008783832,359.18018794059753,17.78494531289813
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,8,4,1,1130888,6388,50,103.55205726623537,61.68877923474052,101.97851896286012,62.64064299979162
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,16,1,1,1130888,6388,50,433.5899071693421,14.732815257863267,431.82210898399353,14.793128621945538
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,16,4,1,1130888,6388,50,120.76024436950684,52.89820365429,119.1298155784607,53.62217652215509
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,32,1,1,1130888,6388,50,424.695974111557,15.041348139368122,423.0021195411682,15.101579176314967
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,32,4,1,1130888,6388,50,117.1649866104126,54.52140767310335,115.57008051872252,55.27382148847023
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,64,1,1,1130888,6388,50,443.2690732479096,14.411111411842954,441.5340657234192,14.46773985498437
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,64,4,1,1130888,6388,50,142.4437530040741,44.84577150826189,140.82546639442444,45.36111374989853
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,8,1,1,1130888,6388,50,383.21426033973694,16.6695258008842,381.44742822647095,16.746737629614717
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,8,4,1,1130888,6388,50,101.8949737548828,62.69200299680029,100.31734776496889,63.67791954554354
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,16,1,1,1130888,6388,50,422.9105763435364,15.10484806322492,421.21744775772095,15.165563615670305
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,16,4,1,1130888,6388,50,111.07251977920532,57.5119751735023,109.537006855011,58.31819020265449
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,32,1,1,1130888,6388,50,391.9362080097199,16.298570709857916,390.2242140769959,16.370075893700363
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,32,4,1,1130888,6388,50,117.89914774894714,54.181901412913696,116.28307437896729,54.93490806049268
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,64,1,1,1130888,6388,50,437.4154131412506,14.6039664083286,435.7219762802124,14.660724837738924
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,64,4,1,1130888,6388,50,129.1504683494568,49.46168667941085,127.46337509155272,50.11635691752012
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,8,1,1,1130888,6388,50,360.96500182151794,17.697006545688875,359.3268575668335,17.77768587423737
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,8,4,1,1130888,6388,50,102.20043230056764,62.50462797665212,100.60979866981506,63.49282161834329
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,16,1,1,1130888,6388,50,398.154837846756,16.044009497778973,396.45837116241455,16.112662676967588
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,16,4,1,1130888,6388,50,114.34725499153136,55.86491779337509,112.73633432388306,56.66318705775685
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,32,1,1,1130888,6388,50,420.93510222435,15.175736036847134,419.2483320236206,15.23679287921436
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,32,4,1,1130888,6388,50,121.97636103630066,52.37080320914726,120.63102650642396,52.9548672924525
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,64,1,1,1130888,6388,50,446.4674470424652,14.307874050652597,444.7304127216339,14.363757946993347
4000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,64,4,1,1130888,6388,50,149.60905599594116,42.697950050385344,132.67715525627136,48.1469472846423
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,8,1,1,1137488,6388,100,415.46927547454834,15.375384840921477,413.7426855564117,15.439547871182915
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,8,4,1,1137488,6388,100,114.98040199279784,55.55729401955067,113.40688681602478,56.32814883952315
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,16,1,1,1137488,6388,100,428.2302339076996,14.917209235107077,426.5636878013611,14.97548943494392
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,16,4,1,1137488,6388,100,120.49526047706604,53.01453330785432,118.90217900276184,53.72483543679734
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,32,1,1,1137488,6388,100,408.2060079574585,15.648961248668662,406.4213891029358,15.717676705204331
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,32,4,1,1137488,6388,100,121.35039925575256,52.64094753027506,119.76989150047302,53.335608139669816
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,64,1,1,1137488,6388,100,507.7255773544312,12.581599755689853,506.0762605667114,12.622603543676652
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,64,4,1,1137488,6388,100,137.64617228507996,46.40884591232779,136.06925201416016,46.94668270341655
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,8,1,1,1137488,6388,100,402.8062467575073,15.858741147690363,401.1011791229248,15.92615612342112
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,8,4,1,1137488,6388,100,111.53519344329834,57.27340225798324,109.94027876853944,58.10427326138447
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,16,1,1,1137488,6388,100,448.5278985500336,14.24214640973423,446.8881342411041,14.294405043552937
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,16,4,1,1137488,6388,100,111.67342376708984,57.2025087483934,110.087486743927,58.026576761253885
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,32,1,1,1137488,6388,100,489.5127511024475,13.049711137479829,471.9156987667084,13.536315949425342
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,32,4,1,1137488,6388,100,126.18536972999571,50.62393535533223,124.58323240280151,51.27495792809717
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,64,1,1,1137488,6388,100,526.00754570961,12.144312476320607,524.3233623504639,12.183321321719374
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,64,4,1,1137488,6388,100,163.2708923816681,39.12516129983031,146.01077437400818,43.75019602072015
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,8,1,1,1137488,6388,100,385.3655297756195,16.576469627990434,383.7040600776672,16.64824708580612
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,8,4,1,1137488,6388,100,106.61139392852785,59.91854870861653,105.0603723526001,60.80313496853798
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,16,1,1,1137488,6388,100,410.7989106178284,15.550187293322304,409.10713601112366,15.614491749726678
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,16,4,1,1137488,6388,100,115.48160600662231,55.31616870338362,113.84715867042542,56.11031557223605
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,32,1,1,1137488,6388,100,465.7478933334351,13.715574651943184,464.0861196517944,13.764686616339528
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,32,4,1,1137488,6388,100,136.3327910900116,46.85593208300432,134.78652215003967,47.39346262595232
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,64,1,1,1137488,6388,100,540.8582198619843,11.810858678694178,539.2064859867096,11.8470385019765
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,64,4,1,1137488,6388,100,142.01280450820923,44.981859362060085,140.39827346801758,45.4991350121921
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,8,1,1,1137488,6388,100,406.5071165561676,15.71436203655579,404.8458774089813,15.77884413911605
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,8,4,1,1137488,6388,100,107.26566433906557,59.553073570752375,105.69678139686584,60.43703427462569
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,16,1,1,1137488,6388,100,436.58032751083374,14.631900700659678,434.8698151111603,14.689453666419952
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,16,4,1,1137488,6388,100,117.84301567077635,54.20770983871,116.2624716758728,54.94464299545474
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,32,1,1,1137488,6388,100,444.9067964553833,14.358063421134116,443.252103805542,14.411663126143814
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,32,4,1,1137488,6388,100,124.4379608631134,51.33481741176271,122.85816717147829,51.99491533260464
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,64,1,1,1137488,6388,100,530.1345086097717,12.049772079074677,528.4538116455078,12.088095230326648
4000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,64,4,1,1137488,6388,100,135.67728996276855,47.082308334378894,133.95657110214233,47.687097000483305
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,8,1,1,1150688,6388,200,419.1483314037323,15.240428080929057,417.4243628978729,15.303371263844724
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,8,4,1,1150688,6388,200,119.19522976875304,53.59274873997189,117.624338388443,54.30848825609755
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,16,1,1,1150688,6388,200,440.1218142509461,14.514163563721311,438.4619715213776,14.569108417395665
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,16,4,1,1150688,6388,200,121.4196720123291,52.61091464117408,120.03993272781372,53.21562462455359
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,32,1,1,1150688,6388,200,435.3219184875488,14.67419794113287,433.63256192207336,14.731366047985958
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,32,4,1,1150688,6388,200,127.98665952682497,49.91145189363371,126.380854845047,50.54563056906204
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,64,1,1,1137488,6388,100,552.1710832118988,11.568878186887176,550.4419641494751,11.60521983433899
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,64,4,1,1137488,6388,100,137.45462918281555,46.47351666493472,135.78176474571228,47.04608171769782
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,8,1,1,1150688,6388,200,429.5737009048462,14.87055652276765,427.8761909008026,14.929552370164416
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,8,4,1,1150688,6388,200,121.37881636619568,52.62862327416034,119.8240180015564,53.31151555873403
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,16,1,1,1150688,6388,200,469.856730222702,13.595633709391,468.13697838783264,13.64557874064757
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,16,4,1,1150688,6388,200,125.82065320014954,50.77067903818837,124.23289155960084,51.41955499711887
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,32,1,1,1150688,6388,200,501.59541153907776,12.735363707573171,499.7711319923401,12.781850713413972
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,32,4,1,1150688,6388,200,133.09305357933044,47.99649439399493,131.4533622264862,48.59518152904953
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,64,1,1,1137488,6388,100,554.2168703079224,11.526173854020058,552.5300340652466,11.56136247110444
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,64,4,1,1137488,6388,100,149.65086102485657,42.68602236066635,148.08183407783508,43.13830956903415
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,8,1,1,1150688,6388,200,396.8628861904144,16.096239336764395,395.16622161865234,16.165349289810045
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,8,4,1,1150688,6388,200,113.1138756275177,56.474061776784914,111.48369836807252,57.29985723033244
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,16,1,1,1150688,6388,200,465.20787596702576,13.73149581081638,463.40123462677,13.785030169686506
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,16,4,1,1150688,6388,200,125.62191343307497,50.85100063694863,124.04257225990295,51.498448344133024
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,32,1,1,1150688,6388,200,502.1987295150757,12.720064039525283,500.5292890071869,12.762489908773905
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,32,4,1,1150688,6388,200,136.009122133255,46.96743791744611,134.4076464176178,47.52705794841355
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,64,1,1,1137488,6388,100,540.6994802951813,11.814326132720955,538.9288868904114,11.85314084175074
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,64,4,1,1137488,6388,100,141.21062898635864,45.23738790666459,139.54384684562683,45.777726101150506
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,8,1,1,1137488,6388,100,391.68070936203,16.309202488947648,389.116770029068,16.416665875189086
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,8,4,1,1137488,6388,100,108.49401617050172,58.87882323354184,106.90517210960388,59.75389098528125
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,16,1,1,1137488,6388,100,442.9863874912262,14.420307667188805,441.0329954624176,14.484177070022303
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,16,4,1,1137488,6388,100,121.43906593322754,52.60251263388669,119.90905094146729,53.27370994803599
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,32,1,1,1137488,6388,100,537.3336572647095,11.888330302103236,535.6240916252136,11.926274601684282
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,32,4,1,1137488,6388,100,124.1521861553192,51.45298039301832,122.53546071052553,52.13184789904075
4000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,64,1,1,1137488,6388,100,538.7030129432678,11.858110770716513,536.9779307842255,11.896205847176423
04000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,64,4,1,1137488,6388,100,142.94194674491882,44.68947111374832,141.3445966243744,45.1945115169575
